,report_date,country,pos_cases_tot,pos_cases_new,death_tot,death_new,pos_per_hunThou,new_cases,delta_new_cases,d_new_cases_pop
1832,2020-03-23,gabon,6,3,1,0,0.2727272727272727,3.0,3.0,0.00013636363636363637
1833,2020-03-23,ghana,24,3,1,0,0.07717041800643087,3.0,-2.0,-6.430868167202573e-06
1834,2020-03-23,kenya,15,8,0,0,0.028037383177570097,8.0,8.0,1.4953271028037384e-05
1835,2020-03-23,mali,0,0,0,0,0.0,0.0,0.0,0.0
1836,2020-03-23,mauritius,28,14,2,1,2.1538461538461537,14.0,12.0,0.0009230769230769231
1837,2020-03-23,mozambique,1,1,0,0,0.003205128205128205,1.0,1.0,3.2051282051282054e-06
1838,2020-03-23,namibia,3,0,0,0,0.12,0.0,0.0,0.0
1839,2020-03-23,niger,1,0,0,0,0.004132231404958678,0.0,0.0,0.0
1840,2020-03-23,nigeria,30,8,0,0,0.01455604075691412,8.0,-2.0,-9.70402717127608e-07
1841,2020-03-23,rwanda,19,2,0,0,0.14615384615384616,2.0,2.0,1.5384615384615384e-05
1842,2020-03-23,senegal,67,11,0,0,0.40119760479041916,11.0,2.0,1.1976047904191617e-05
1843,2020-03-23,south africa,274,34,0,0,0.4597315436241611,34.0,-1.0,-1.6778523489932886e-06
1844,2020-03-23,togo,15,0,0,0,0.18072289156626503,0.0,-6.0,-7.228915662650601e-05
1845,2020-03-23,uganda,1,0,0,0,0.002188183807439825,0.0,-1.0,-2.188183807439825e-06
1846,2020-03-23,zambia,3,1,0,0,0.016304347826086956,1.0,1.0,5.4347826086956525e-06
1847,2020-03-23,zimbabwe,2,0,0,0,0.01342281879194631,0.0,-1.0,-6.7114093959731546e-06
1848,2020-03-24,angola,2,0,0,0,0.006153846153846154,0.0,0.0,0.0
1849,2020-03-24,benin,5,3,0,0,0.040983606557377046,3.0,3.0,2.459016393442623e-05
1850,2020-03-24,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1851,2020-03-24,burkina faso,75,11,3,0,0.3588516746411483,11.0,11.0,5.263157894736842e-05
1852,2020-03-24,cameroon,56,29,0,0,0.21052631578947367,29.0,29.0,0.00010902255639097744
1853,2020-03-24,cote divoire,25,0,0,0,0.09541984732824427,0.0,-8.0,-3.053435114503817e-05
1854,2020-03-24,gabon,6,0,1,0,0.2727272727272727,0.0,-3.0,-0.00013636363636363637
1855,2020-03-24,ghana,27,3,2,1,0.08681672025723473,3.0,0.0,0.0
1856,2020-03-24,kenya,16,1,0,0,0.029906542056074768,1.0,-7.0,-1.308411214953271e-05
1857,2020-03-24,mali,0,0,0,0,0.0,0.0,0.0,0.0
1858,2020-03-24,mauritius,36,8,2,0,2.769230769230769,8.0,-6.0,-0.00046153846153846153
1859,2020-03-24,mozambique,1,0,0,0,0.003205128205128205,0.0,-1.0,-3.2051282051282054e-06
1860,2020-03-24,namibia,3,0,0,0,0.12,0.0,0.0,0.0
1861,2020-03-24,niger,2,1,0,0,0.008264462809917356,1.0,1.0,4.132231404958678e-06
1862,2020-03-24,nigeria,40,10,1,1,0.01940805434255216,10.0,2.0,9.70402717127608e-07
1863,2020-03-24,rwanda,36,17,0,0,0.27692307692307694,17.0,15.0,0.00011538461538461538
1864,2020-03-24,senegal,79,12,0,0,0.4730538922155688,12.0,1.0,5.9880239520958085e-06
1865,2020-03-24,south africa,402,128,0,0,0.674496644295302,128.0,94.0,0.00015771812080536912
1866,2020-03-24,togo,18,3,0,0,0.21686746987951805,3.0,3.0,3.6144578313253004e-05
1867,2020-03-24,uganda,9,8,0,0,0.019693654266958426,8.0,8.0,1.75054704595186e-05
1868,2020-03-24,zambia,3,0,0,0,0.016304347826086956,0.0,-1.0,-5.4347826086956525e-06
1869,2020-03-24,zimbabwe,2,0,1,1,0.01342281879194631,0.0,0.0,0.0
1870,2020-03-25,angola,2,0,0,0,0.006153846153846154,0.0,0.0,0.0
1871,2020-03-25,benin,5,0,0,0,0.040983606557377046,0.0,-3.0,-2.459016393442623e-05
1872,2020-03-25,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1873,2020-03-25,burkina faso,99,24,3,0,0.47368421052631576,24.0,13.0,6.220095693779904e-05
1874,2020-03-25,cameroon,72,16,1,1,0.2706766917293233,16.0,-13.0,-4.887218045112782e-05
1875,2020-03-25,cote divoire,73,48,0,0,0.2786259541984733,48.0,48.0,0.000183206106870229
1876,2020-03-25,gabon,6,0,1,0,0.2727272727272727,0.0,0.0,0.0
1877,2020-03-25,ghana,53,26,2,0,0.17041800643086816,26.0,23.0,7.395498392282958e-05
1878,2020-03-25,kenya,25,9,0,0,0.04672897196261683,9.0,8.0,1.4953271028037384e-05
1879,2020-03-25,mali,0,0,0,0,0.0,0.0,0.0,0.0
1880,2020-03-25,mauritius,42,6,2,0,3.230769230769231,6.0,-2.0,-0.00015384615384615385
1881,2020-03-25,mozambique,1,0,0,0,0.003205128205128205,0.0,0.0,0.0
1882,2020-03-25,namibia,3,0,0,0,0.12,0.0,0.0,0.0
1883,2020-03-25,niger,7,5,1,1,0.028925619834710745,5.0,4.0,1.652892561983471e-05
1884,2020-03-25,nigeria,44,4,1,0,0.021348859776807377,4.0,-6.0,-2.9112081513828235e-06
1885,2020-03-25,rwanda,40,4,0,0,0.3076923076923077,4.0,-13.0,-9.999999999999999e-05
1886,2020-03-25,senegal,86,7,0,0,0.5149700598802395,7.0,-5.0,-2.994011976047904e-05
1887,2020-03-25,south africa,557,155,0,0,0.9345637583892619,155.0,27.0,4.530201342281879e-05
1888,2020-03-25,togo,18,0,0,0,0.21686746987951805,0.0,-3.0,-3.6144578313253004e-05
1889,2020-03-25,uganda,9,0,0,0,0.019693654266958426,0.0,-8.0,-1.75054704595186e-05
1890,2020-03-25,zambia,3,0,0,0,0.016304347826086956,0.0,0.0,0.0
1891,2020-03-25,zimbabwe,2,0,1,0,0.01342281879194631,0.0,0.0,0.0
1892,2020-03-26,angola,2,0,0,0,0.006153846153846154,0.0,0.0,0.0
1893,2020-03-26,benin,5,0,0,0,0.040983606557377046,0.0,0.0,0.0
1894,2020-03-26,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1895,2020-03-26,burkina faso,114,15,3,0,0.5454545454545454,15.0,-9.0,-4.30622009569378e-05
1896,2020-03-26,cameroon,72,0,1,0,0.2706766917293233,0.0,-16.0,-6.015037593984962e-05
1897,2020-03-26,cote divoire,80,7,0,0,0.3053435114503817,7.0,-41.0,-0.00015648854961832062
1898,2020-03-26,gabon,6,0,1,0,0.2727272727272727,0.0,0.0,0.0
1899,2020-03-26,ghana,68,15,3,1,0.21864951768488744,15.0,-11.0,-3.536977491961415e-05
1900,2020-03-26,kenya,25,0,0,0,0.04672897196261683,0.0,-9.0,-1.6822429906542056e-05
1901,2020-03-26,mali,2,2,0,0,0.009852216748768473,2.0,2.0,9.852216748768473e-06
1902,2020-03-26,mauritius,48,6,2,0,3.692307692307692,6.0,0.0,0.0
1903,2020-03-26,mozambique,5,4,0,0,0.016025641025641024,4.0,4.0,1.2820512820512822e-05
1904,2020-03-26,namibia,4,1,0,0,0.16,1.0,1.0,3.9999999999999996e-05
1905,2020-03-26,niger,7,0,1,0,0.028925619834710745,0.0,-5.0,-2.0661157024793387e-05
1906,2020-03-26,nigeria,51,7,1,0,0.024745269286754003,7.0,3.0,1.4556040756914118e-06
1907,2020-03-26,rwanda,41,1,0,0,0.3153846153846154,1.0,-3.0,-2.307692307692308e-05
1908,2020-03-26,senegal,99,13,0,0,0.592814371257485,13.0,6.0,3.592814371257485e-05
1909,2020-03-26,south africa,709,152,0,0,1.1895973154362416,152.0,-3.0,-5.033557046979865e-06
1910,2020-03-26,togo,23,5,0,0,0.2771084337349397,5.0,5.0,6.024096385542168e-05
1911,2020-03-26,uganda,14,5,0,0,0.030634573304157548,5.0,5.0,1.0940919037199125e-05
1912,2020-03-26,zambia,12,9,0,0,0.06521739130434782,9.0,9.0,4.8913043478260865e-05
1913,2020-03-26,zimbabwe,3,1,1,0,0.020134228187919462,1.0,1.0,6.7114093959731546e-06
1914,2020-03-27,angola,3,1,0,0,0.00923076923076923,1.0,1.0,3.076923076923077e-06
1915,2020-03-27,benin,6,1,0,0,0.049180327868852465,1.0,1.0,8.196721311475409e-06
1916,2020-03-27,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1917,2020-03-27,burkina faso,146,32,3,0,0.6985645933014354,32.0,17.0,8.133971291866028e-05
1918,2020-03-27,cameroon,88,16,1,0,0.3308270676691729,16.0,16.0,6.015037593984962e-05
1919,2020-03-27,cote divoire,96,16,0,0,0.366412213740458,16.0,9.0,3.435114503816794e-05
1920,2020-03-27,gabon,7,1,1,0,0.3181818181818182,1.0,1.0,4.545454545454545e-05
1921,2020-03-27,ghana,132,64,3,0,0.4244372990353698,64.0,49.0,0.000157556270096463
1922,2020-03-27,kenya,31,6,1,1,0.05794392523364486,6.0,6.0,1.1214953271028037e-05
1923,2020-03-27,mali,4,2,0,0,0.019704433497536946,2.0,0.0,0.0
1924,2020-03-27,mauritius,81,33,2,0,6.230769230769231,33.0,27.0,0.002076923076923077
1925,2020-03-27,mozambique,7,2,0,0,0.022435897435897436,2.0,-2.0,-6.410256410256411e-06
1926,2020-03-27,namibia,8,4,0,0,0.32,4.0,3.0,0.00011999999999999999
1927,2020-03-27,niger,10,3,1,0,0.04132231404958678,3.0,3.0,1.2396694214876034e-05
1928,2020-03-27,nigeria,65,14,1,0,0.03153808830664726,14.0,7.0,3.396409509946628e-06
1929,2020-03-27,rwanda,50,9,0,0,0.3846153846153846,9.0,8.0,6.153846153846154e-05
1930,2020-03-27,senegal,105,6,0,0,0.6287425149700598,6.0,-7.0,-4.191616766467066e-05
1931,2020-03-27,south africa,927,218,2,2,1.5553691275167787,218.0,66.0,0.00011073825503355705
1932,2020-03-27,togo,24,1,0,0,0.28915662650602403,1.0,-4.0,-4.819277108433735e-05
1933,2020-03-27,uganda,14,0,0,0,0.030634573304157548,0.0,-5.0,-1.0940919037199125e-05
1934,2020-03-27,zambia,14,2,0,0,0.07608695652173914,2.0,-7.0,-3.804347826086957e-05
1935,2020-03-27,zimbabwe,3,0,1,0,0.020134228187919462,0.0,-1.0,-6.7114093959731546e-06
1936,2020-03-28,angola,4,1,0,0,0.012307692307692308,1.0,0.0,0.0
1937,2020-03-28,benin,6,0,0,0,0.049180327868852465,0.0,-1.0,-8.196721311475409e-06
1938,2020-03-28,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1939,2020-03-28,burkina faso,146,0,3,0,0.6985645933014354,0.0,-32.0,-0.00015311004784688995
1940,2020-03-28,cameroon,88,0,1,0,0.3308270676691729,0.0,-16.0,-6.015037593984962e-05
1941,2020-03-28,cote divoire,101,5,0,0,0.38549618320610685,5.0,-11.0,-4.198473282442748e-05
1942,2020-03-28,gabon,7,0,1,0,0.3181818181818182,0.0,-1.0,-4.545454545454545e-05
1943,2020-03-28,ghana,137,5,3,0,0.4405144694533762,5.0,-59.0,-0.00018971061093247588
1944,2020-03-28,kenya,31,0,1,0,0.05794392523364486,0.0,-6.0,-1.1214953271028037e-05
1945,2020-03-28,mali,4,0,0,0,0.019704433497536946,0.0,-2.0,-9.852216748768473e-06
1946,2020-03-28,mauritius,94,13,2,0,7.230769230769231,13.0,-20.0,-0.0015384615384615385
1947,2020-03-28,mozambique,7,0,0,0,0.022435897435897436,0.0,-2.0,-6.410256410256411e-06
1948,2020-03-28,namibia,8,0,0,0,0.32,0.0,-4.0,-0.00015999999999999999
1949,2020-03-28,niger,10,0,1,0,0.04132231404958678,0.0,-3.0,-1.2396694214876034e-05
1950,2020-03-28,nigeria,81,16,1,0,0.039301310043668124,16.0,2.0,9.70402717127608e-07
1951,2020-03-28,rwanda,54,4,0,0,0.41538461538461535,4.0,-5.0,-3.846153846153846e-05
1952,2020-03-28,senegal,119,14,0,0,0.7125748502994012,14.0,8.0,4.790419161676647e-05
1953,2020-03-28,south africa,1170,243,2,0,1.9630872483221478,243.0,25.0,4.194630872483222e-05
1954,2020-03-28,togo,25,1,1,1,0.3012048192771084,1.0,0.0,0.0
1955,2020-03-28,uganda,14,0,0,0,0.030634573304157548,0.0,0.0,0.0
1956,2020-03-28,zambia,16,2,0,0,0.08695652173913043,2.0,0.0,0.0
1957,2020-03-28,zimbabwe,5,2,1,0,0.03355704697986577,2.0,2.0,1.3422818791946309e-05
1958,2020-03-29,angola,4,0,0,0,0.012307692307692308,0.0,-1.0,-3.076923076923077e-06
1959,2020-03-29,benin,6,0,0,0,0.049180327868852465,0.0,0.0,0.0
1960,2020-03-29,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1961,2020-03-29,burkina faso,180,34,9,6,0.861244019138756,34.0,34.0,0.00016267942583732056
1962,2020-03-29,cameroon,99,11,2,1,0.37218045112781956,11.0,11.0,4.135338345864661e-05
1963,2020-03-29,cote divoire,140,39,0,0,0.5343511450381679,39.0,34.0,0.00012977099236641222
1964,2020-03-29,gabon,7,0,1,0,0.3181818181818182,0.0,0.0,0.0
1965,2020-03-29,ghana,141,4,5,2,0.4533762057877814,4.0,-1.0,-3.2154340836012865e-06
1966,2020-03-29,kenya,38,7,1,0,0.07102803738317758,7.0,7.0,1.308411214953271e-05
1967,2020-03-29,mali,9,5,0,0,0.04433497536945813,5.0,5.0,2.463054187192118e-05
1968,2020-03-29,mauritius,102,8,2,0,7.846153846153847,8.0,-5.0,-0.0003846153846153846
1969,2020-03-29,mozambique,8,1,0,0,0.02564102564102564,1.0,1.0,3.2051282051282054e-06
1970,2020-03-29,namibia,8,0,0,0,0.32,0.0,0.0,0.0
1971,2020-03-29,niger,10,0,1,0,0.04132231404958678,0.0,0.0,0.0
1972,2020-03-29,nigeria,97,16,1,0,0.047064531780688985,16.0,0.0,0.0
1973,2020-03-29,rwanda,60,6,0,0,0.4615384615384615,6.0,2.0,1.5384615384615384e-05
1974,2020-03-29,senegal,130,11,0,0,0.7784431137724551,11.0,-3.0,-1.7964071856287426e-05
1975,2020-03-29,south africa,1187,17,2,0,1.9916107382550334,17.0,-226.0,-0.00037919463087248323
1976,2020-03-29,togo,28,3,1,0,0.3373493975903614,3.0,2.0,2.4096385542168674e-05
1977,2020-03-29,uganda,30,16,0,0,0.06564551422319474,16.0,16.0,3.50109409190372e-05
1978,2020-03-29,zambia,28,12,0,0,0.15217391304347827,12.0,10.0,5.434782608695652e-05
1979,2020-03-29,zimbabwe,7,2,1,0,0.04697986577181208,2.0,0.0,0.0
1980,2020-03-30,angola,7,3,2,2,0.021538461538461538,3.0,3.0,9.23076923076923e-06
1981,2020-03-30,benin,6,0,0,0,0.049180327868852465,0.0,0.0,0.0
1982,2020-03-30,botswana,0,0,0,0,0.0,0.0,0.0,0.0
1983,2020-03-30,burkina faso,180,0,9,0,0.861244019138756,0.0,-34.0,-0.00016267942583732056
1984,2020-03-30,cameroon,99,0,2,0,0.37218045112781956,0.0,-11.0,-4.135338345864661e-05
1985,2020-03-30,cote divoire,165,25,1,1,0.6297709923664122,25.0,-14.0,-5.34351145038168e-05
1986,2020-03-30,gabon,7,0,1,0,0.3181818181818182,0.0,0.0,0.0
1987,2020-03-30,ghana,152,11,5,0,0.4887459807073955,11.0,7.0,2.2508038585209e-05
1988,2020-03-30,kenya,42,4,1,0,0.07850467289719626,4.0,-3.0,-5.607476635514019e-06
1989,2020-03-30,mali,18,9,0,0,0.08866995073891626,9.0,4.0,1.9704433497536946e-05
1990,2020-03-30,mauritius,110,8,3,1,8.461538461538462,8.0,0.0,0.0
1991,2020-03-30,mozambique,8,0,0,0,0.02564102564102564,0.0,-1.0,-3.2051282051282054e-06
1992,2020-03-30,namibia,11,3,0,0,0.44,3.0,3.0,0.00011999999999999999
1993,2020-03-30,niger,10,0,1,0,0.04132231404958678,0.0,0.0,0.0
1994,2020-03-30,nigeria,97,0,1,0,0.047064531780688985,0.0,-16.0,-7.763221737020863e-06
1995,2020-03-30,rwanda,70,10,0,0,0.5384615384615384,10.0,4.0,3.076923076923077e-05
1996,2020-03-30,senegal,142,12,0,0,0.8502994011976048,12.0,1.0,5.9880239520958085e-06
1997,2020-03-30,south africa,1280,93,2,0,2.1476510067114094,93.0,76.0,0.00012751677852348994
1998,2020-03-30,togo,30,2,1,0,0.36144578313253006,2.0,-1.0,-1.2048192771084337e-05
1999,2020-03-30,uganda,33,3,0,0,0.07221006564551423,3.0,-13.0,-2.8446389496717724e-05
2000,2020-03-30,zambia,29,1,0,0,0.15760869565217392,1.0,-11.0,-5.978260869565217e-05
2001,2020-03-30,zimbabwe,7,0,1,0,0.04697986577181208,0.0,-2.0,-1.3422818791946309e-05
2002,2020-03-31,angola,7,0,2,0,0.021538461538461538,0.0,-3.0,-9.23076923076923e-06
2003,2020-03-31,benin,6,0,0,0,0.049180327868852465,0.0,0.0,0.0
2004,2020-03-31,botswana,0,0,0,0,0.0,0.0,0.0,0.0
2005,2020-03-31,burkina faso,222,42,12,3,1.062200956937799,42.0,42.0,0.00020095693779904306
2006,2020-03-31,cameroon,142,43,2,0,0.5338345864661654,43.0,43.0,0.00016165413533834587
2007,2020-03-31,cote divoire,168,3,1,0,0.6412213740458015,3.0,-22.0,-8.396946564885496e-05
2008,2020-03-31,gabon,7,0,1,0,0.3181818181818182,0.0,0.0,0.0
2009,2020-03-31,ghana,152,0,5,0,0.4887459807073955,0.0,-11.0,-3.536977491961415e-05
2010,2020-03-31,kenya,50,8,1,0,0.09345794392523366,8.0,4.0,7.476635514018692e-06
2011,2020-03-31,mali,18,0,0,0,0.08866995073891626,0.0,-9.0,-4.4334975369458126e-05
2012,2020-03-31,mauritius,128,18,3,0,9.846153846153847,18.0,10.0,0.0007692307692307692
2013,2020-03-31,mozambique,8,0,0,0,0.02564102564102564,0.0,0.0,0.0
2014,2020-03-31,namibia,11,0,0,0,0.44,0.0,-3.0,-0.00011999999999999999
2015,2020-03-31,niger,20,10,3,2,0.08264462809917356,10.0,10.0,4.132231404958677e-05
2016,2020-03-31,nigeria,131,34,2,1,0.06356137797185832,34.0,34.0,1.6496846191169336e-05
2017,2020-03-31,rwanda,70,0,0,0,0.5384615384615384,0.0,-10.0,-7.692307692307693e-05
2018,2020-03-31,senegal,162,20,0,0,0.9700598802395209,20.0,8.0,4.790419161676647e-05
2019,2020-03-31,south africa,1326,46,3,1,2.224832214765101,46.0,-47.0,-7.885906040268456e-05
2020,2020-03-31,togo,34,4,1,0,0.40963855421686746,4.0,2.0,2.4096385542168674e-05
2021,2020-03-31,uganda,33,0,0,0,0.07221006564551423,0.0,-3.0,-6.5645514223194745e-06
2022,2020-03-31,zambia,35,6,0,0,0.19021739130434784,6.0,5.0,2.717391304347826e-05
2023,2020-03-31,zimbabwe,7,0,1,0,0.04697986577181208,0.0,0.0,0.0
2024,2020-04-01,angola,7,0,2,0,0.021538461538461538,0.0,0.0,0.0
2025,2020-04-01,benin,8,2,0,0,0.06557377049180327,2.0,2.0,1.6393442622950818e-05
2026,2020-04-01,botswana,3,3,0,0,0.13043478260869565,3.0,3.0,0.00013043478260869567
2027,2020-04-01,burkina faso,246,24,12,0,1.1770334928229667,24.0,-18.0,-8.61244019138756e-05
2028,2020-04-01,cameroon,193,51,6,4,0.7255639097744361,51.0,8.0,3.007518796992481e-05
2029,2020-04-01,cote divoire,168,0,1,0,0.6412213740458015,0.0,-3.0,-1.1450381679389312e-05
2030,2020-04-01,gabon,16,9,1,0,0.7272727272727272,9.0,9.0,0.0004090909090909091
2031,2020-04-01,ghana,152,0,5,0,0.4887459807073955,0.0,0.0,0.0
2032,2020-04-01,kenya,59,9,1,0,0.1102803738317757,9.0,1.0,1.869158878504673e-06
2033,2020-04-01,mali,18,0,1,1,0.08866995073891626,0.0,0.0,0.0
2034,2020-04-01,mauritius,143,15,3,0,11.0,15.0,-3.0,-0.00023076923076923076
2035,2020-04-01,mozambique,8,0,0,0,0.02564102564102564,0.0,0.0,0.0
2036,2020-04-01,namibia,11,0,0,0,0.44,0.0,0.0,0.0
2037,2020-04-01,niger,20,0,3,0,0.08264462809917356,0.0,-10.0,-4.132231404958677e-05
2038,2020-04-01,nigeria,131,0,2,0,0.06356137797185832,0.0,-34.0,-1.6496846191169336e-05
2039,2020-04-01,rwanda,75,5,0,0,0.5769230769230769,5.0,5.0,3.846153846153846e-05
2040,2020-04-01,senegal,175,13,0,0,1.0479041916167664,13.0,-7.0,-4.191616766467066e-05
2041,2020-04-01,south africa,1353,27,5,2,2.2701342281879198,27.0,-19.0,-3.1879194630872485e-05
2042,2020-04-01,togo,34,0,1,0,0.40963855421686746,0.0,-4.0,-4.819277108433735e-05
2043,2020-04-01,uganda,44,11,0,0,0.0962800875273523,11.0,11.0,2.4070021881838076e-05
2044,2020-04-01,zambia,35,0,0,0,0.19021739130434784,0.0,-6.0,-3.260869565217392e-05
2045,2020-04-01,zimbabwe,8,1,1,0,0.05369127516778524,1.0,1.0,6.7114093959731546e-06
2046,2020-04-02,angola,8,1,2,0,0.024615384615384615,1.0,1.0,3.076923076923077e-06
2047,2020-04-02,benin,13,5,0,0,0.10655737704918034,5.0,3.0,2.459016393442623e-05
2048,2020-04-02,botswana,4,1,1,1,0.17391304347826086,1.0,-2.0,-8.695652173913044e-05
2049,2020-04-02,burkina faso,261,15,14,2,1.2488038277511961,15.0,-9.0,-4.30622009569378e-05
2050,2020-04-02,cameroon,233,40,6,0,0.8759398496240602,40.0,-11.0,-4.135338345864661e-05
2051,2020-04-02,cote divoire,190,22,1,0,0.7251908396946565,22.0,22.0,8.396946564885496e-05
2052,2020-04-02,gabon,18,2,1,0,0.8181818181818181,2.0,-7.0,-0.00031818181818181815
2053,2020-04-02,ghana,195,43,5,0,0.6270096463022508,43.0,43.0,0.0001382636655948553
2054,2020-04-02,kenya,81,22,1,0,0.15140186915887852,22.0,13.0,2.429906542056075e-05
2055,2020-04-02,mali,28,10,1,0,0.13793103448275862,10.0,10.0,4.926108374384236e-05
2056,2020-04-02,mauritius,154,11,5,2,11.846153846153847,11.0,-4.0,-0.0003076923076923077
2057,2020-04-02,mozambique,10,2,0,0,0.03205128205128205,2.0,2.0,6.410256410256411e-06
2058,2020-04-02,namibia,13,2,0,0,0.52,2.0,2.0,7.999999999999999e-05
2059,2020-04-02,niger,74,54,5,2,0.30578512396694213,54.0,54.0,0.0002231404958677686
2060,2020-04-02,nigeria,151,20,2,0,0.0732654051431344,20.0,20.0,9.70402717127608e-06
2061,2020-04-02,rwanda,82,7,0,0,0.6307692307692307,7.0,2.0,1.5384615384615384e-05
2062,2020-04-02,senegal,190,15,1,1,1.1377245508982035,15.0,2.0,1.1976047904191617e-05
2063,2020-04-02,south africa,1380,27,5,0,2.3154362416107386,27.0,0.0,0.0
2064,2020-04-02,togo,36,2,2,1,0.4337349397590361,2.0,2.0,2.4096385542168674e-05
2065,2020-04-02,uganda,44,0,0,0,0.0962800875273523,0.0,-11.0,-2.4070021881838076e-05
2066,2020-04-02,zambia,36,1,0,0,0.19565217391304346,1.0,1.0,5.4347826086956525e-06
2067,2020-04-02,zimbabwe,8,0,1,0,0.05369127516778524,0.0,-1.0,-6.7114093959731546e-06
2068,2020-04-03,angola,8,0,2,0,0.024615384615384615,0.0,-1.0,-3.076923076923077e-06
2069,2020-04-03,benin,13,0,0,0,0.10655737704918034,0.0,-5.0,-4.098360655737705e-05
2070,2020-04-03,botswana,4,0,1,0,0.17391304347826086,0.0,-1.0,-4.347826086956522e-05
2071,2020-04-03,burkina faso,288,27,16,2,1.3779904306220097,27.0,12.0,5.741626794258373e-05
2072,2020-04-03,cameroon,271,38,7,1,1.018796992481203,38.0,-2.0,-7.518796992481203e-06
2073,2020-04-03,cote divoire,194,4,1,0,0.7404580152671756,4.0,-18.0,-6.870229007633588e-05
2074,2020-04-03,gabon,18,0,1,0,0.8181818181818181,0.0,-2.0,-9.09090909090909e-05
2075,2020-04-03,ghana,204,9,5,0,0.6559485530546624,9.0,-34.0,-0.00010932475884244372
2076,2020-04-03,kenya,110,29,3,2,0.20560747663551399,29.0,7.0,1.308411214953271e-05
2077,2020-04-03,mali,36,8,3,2,0.17733990147783252,8.0,-2.0,-9.852216748768473e-06
2078,2020-04-03,mauritius,169,15,7,2,12.999999999999998,15.0,4.0,0.0003076923076923077
2079,2020-04-03,mozambique,10,0,0,0,0.03205128205128205,0.0,-2.0,-6.410256410256411e-06
2080,2020-04-03,namibia,13,0,0,0,0.52,0.0,-2.0,-7.999999999999999e-05
2081,2020-04-03,niger,74,0,5,0,0.30578512396694213,0.0,-54.0,-0.0002231404958677686
2082,2020-04-03,nigeria,174,23,2,0,0.08442503639010189,23.0,3.0,1.4556040756914118e-06
2083,2020-04-03,rwanda,82,0,0,0,0.6307692307692307,0.0,-7.0,-5.384615384615385e-05
2084,2020-04-03,senegal,195,5,1,0,1.1676646706586826,5.0,-10.0,-5.988023952095808e-05
2085,2020-04-03,south africa,1462,82,5,0,2.4530201342281877,82.0,55.0,9.228187919463088e-05
2086,2020-04-03,togo,39,3,2,0,0.46987951807228906,3.0,1.0,1.2048192771084337e-05
2087,2020-04-03,uganda,45,1,0,0,0.09846827133479212,1.0,1.0,2.188183807439825e-06
2088,2020-04-03,zambia,39,3,1,1,0.2119565217391304,3.0,2.0,1.0869565217391305e-05
2089,2020-04-03,zimbabwe,8,0,1,0,0.05369127516778524,0.0,0.0,0.0
2090,2020-04-04,angola,8,0,2,0,0.024615384615384615,0.0,0.0,0.0
2091,2020-04-04,benin,16,3,0,0,0.13114754098360654,3.0,3.0,2.459016393442623e-05
2092,2020-04-04,botswana,4,0,1,0,0.17391304347826086,0.0,0.0,0.0
2093,2020-04-04,burkina faso,288,0,16,0,1.3779904306220097,0.0,-27.0,-0.0001291866028708134
2094,2020-04-04,cameroon,509,238,8,1,1.913533834586466,238.0,200.0,0.0007518796992481202
2095,2020-04-04,cote divoire,218,24,1,0,0.8320610687022901,24.0,20.0,7.633587786259542e-05
2096,2020-04-04,gabon,21,3,1,0,0.9545454545454545,3.0,3.0,0.00013636363636363637
2097,2020-04-04,ghana,205,1,5,0,0.6591639871382637,1.0,-8.0,-2.5723472668810292e-05
2098,2020-04-04,kenya,122,12,4,1,0.22803738317757008,12.0,-17.0,-3.1775700934579435e-05
2099,2020-04-04,mali,39,3,3,0,0.1921182266009852,3.0,-5.0,-2.463054187192118e-05
2100,2020-04-04,mauritius,186,17,7,0,14.307692307692307,17.0,2.0,0.00015384615384615385
2101,2020-04-04,mozambique,10,0,0,0,0.03205128205128205,0.0,0.0,0.0
2102,2020-04-04,namibia,14,1,0,0,0.5599999999999999,1.0,1.0,3.9999999999999996e-05
2103,2020-04-04,niger,98,24,5,0,0.40495867768595045,24.0,24.0,9.917355371900827e-05
2104,2020-04-04,nigeria,190,16,2,0,0.09218825812712277,16.0,-7.0,-3.396409509946628e-06
2105,2020-04-04,rwanda,89,7,0,0,0.6846153846153846,7.0,7.0,5.384615384615385e-05
2106,2020-04-04,senegal,207,12,1,0,1.2395209580838322,12.0,7.0,4.191616766467066e-05
2107,2020-04-04,south africa,1505,43,7,2,2.525167785234899,43.0,-39.0,-6.543624161073825e-05
2108,2020-04-04,togo,40,1,3,1,0.48192771084337344,1.0,-2.0,-2.4096385542168674e-05
2109,2020-04-04,uganda,48,3,0,0,0.1050328227571116,3.0,2.0,4.37636761487965e-06
2110,2020-04-04,zambia,39,0,1,0,0.2119565217391304,0.0,-3.0,-1.630434782608696e-05
2111,2020-04-04,zimbabwe,9,1,1,0,0.060402684563758385,1.0,1.0,6.7114093959731546e-06
2112,2020-04-05,angola,10,2,2,0,0.030769230769230767,2.0,2.0,6.153846153846154e-06
2113,2020-04-05,benin,16,0,0,0,0.13114754098360654,0.0,-3.0,-2.459016393442623e-05
